ResponseId,ih_final,qid,text,review_topic,w3_qid,respect,enjoy_numConf_original,persuasive_numConf_original,articulatedConf_original,informativeConf_original,aggressiveConf_original,persuasive_meConf_original,enjoy_numConf_conf,persuasive_numConf_conf,articulatedConf_conf,informativeConf_conf,aggressiveConf_conf,persuasive_meConf_conf,original_text,posConf
R_8jhrljHehULnM5j,n,im_IHn_13,It is obvious to everyone allow more people to immigrate into the U.S. is a good thing. How can anyone argue with this? Biden as President knows what he is doing at our southern border. Why stop such a good thing that will strengthen our country?,im,im_IHn_13_0,28.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_SZ5ZZ8FwCsKZglP,n,im_IHn_13,It is obvious to everyone allow more people to immigrate into the U.S. is a good thing. How can anyone argue with this? Biden as President knows what he is doing at our southern border. Why stop such a good thing that will strengthen our country?,im,im_IHn_13_0,28.333333333333332,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_sLvsQtKzgg8Czlf,y,im_IHn_13,Maybe allowing more people to immigrate into the U.S. is a good thing. What do you think? Biden as President seems to know what he is doing at our southern border. Why not keep such a good thing that will strengthen our country?,im,im_IHn_13_2,28.333333333333332,0,1,0,0,0,0,0,1,0,0,0,0,False,False
R_3Rz2l4XvaPQfyep,n,im_IHn_123,Immigration brings in new workers for businesses. Many immigrant are willing to start at the bottom and work their way up. THis is helpful for a society where many people don't want to work the entry level jobs. This keeps costs lower.,im,im_IHn_123_0,91.66666666666667,0,0,0,0,0,0,1,1,1,1,0,1,True,True
R_TtPzQp5b9NWOJtn,y,im_IHn_123,"Immigration probably brings in new workers for businesses. I believe that many immigrants are willing to start at the bottom and work their way up. This can be helpful for a society where many people might not want to work the entry level jobs. Perhaps, this may keep costs lower.",im,im_IHn_123_2,91.66666666666667,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_29uCcfwayt3T6Oi,y,im_IHn_123,Immigration brings in new workers for businesses. Many immigrant are willing to start at the bottom and work their way up. THis is helpful for a society where many people don't want to work the entry level jobs. This keeps costs lower. But I am not an expert. We should hear from people who feel immigration is a threat. May be they feel it can take their jobs which could be true but we need to hear their views directly and ally their fear by proper means,im,im_IHn_123_1,91.66666666666667,1,1,1,1,0,1,1,1,1,1,1,1,False,True
R_3G1A6xVeEY1qkS7,n,im_IHn_56,Recent immigration is a good thing. People with different viewpoints and life experiences bring fresh ideas on how to improve society. A lot of immigrants take jobs that no one else wants. You can't tell me that immigrants don't make this a better country.,im,im_IHn_56_0,66.125,1,0,1,1,0,1,1,1,1,1,1,1,True,True
R_30w70IzuonniMHy,y,im_IHn_56,I think recent immigration is a good thing. People with different viewpoints and life experiences bring fresh ideas on how to improve society. There are many different jobs immigrants can work. I will listen to others who don't think immigrants make this a better county.,im,im_IHn_56_3,66.125,1,1,1,1,0,1,1,1,1,1,1,1,False,True
R_3sAZhcQdxGJMA2t,y,im_IHn_56,I think recent immigration is a good thing. People with different viewpoints and life experiences bring fresh ideas on how to improve society. A lot of immigrants take jobs that no one else wants. I think that immigrants make this a better country.,im,im_IHn_56_1,66.125,0,0,1,1,0,0,1,1,1,1,1,1,False,True
R_2t5VjBTDX9DqYJ0,y,gc_IHy_46,"I believe that the laws surrounding gun ownership in the U.S. should be stricter. I'm not sure exactly what regulations will have the best impact, but I feel that something about gun ownership laws should change. I understand that many people want to have guns for self-protection, but I've also read that countries with stricter gun laws experience less gun violence than the U.S. Many have suggested banning the sales of assault rifles to civilians and I think that could be a good idea.",gc,gc_IHy_46_0,54.6,1,0,1,1,0,0,1,1,1,1,1,1,True,True
R_12GrIeha6n4uOKS,y,gc_IHy_46,"I believe that the laws surrounding gun ownership in the U.S. should be stricter. I'm not sure exactly what regulations will have the best impact, but I feel that something about gun ownership laws should change. I understand that many people want to have guns for self-protection, but I've also read that countries with stricter gun laws experience less gun violence than the U.S. Many have suggested banning the sales of assault rifles to civilians and I think that could be a good idea.",gc,gc_IHy_46_0,54.6,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_rdrVypS4iAhfBm1,n,gc_IHy_46,"I believe that the laws surrounding gun ownership in the U.S. must be stricter. It doesn't matter which regulations will have the best impact, all gun ownership laws should change. I understand that many people want to have guns for self-protection but they're wrong--I've also read that countries with stricter gun laws experience less gun violence than the U.S. Many have suggested banning the sales of assault rifles to civilians and I think that could be a good idea.",gc,gc_IHy_46_2,54.6,1,1,1,1,0,1,1,1,1,1,1,1,False,True
R_2arDpbWHwXjjELe,y,gc_IHy_34,"I am no expert, but do we need guns that can completely tear a person apart? I understand that people feel the need to shoot squirrels, but do they really need an assault rifle for that? People believe that arming teachers will help, however won't that just create more chaos and death? I understand that guns are profitable, but shouldn't human lives be more valuable?",gc,gc_IHy_34_0,39.5,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_xnkTNRvhUK7yrRv,n,gc_IHy_34,"Per the second amendment, anyone who wants should be able to have guns that can completely tear a person apart. When people feel the need to shoot squirrels, they should be able to use an assault rifle for that. People believe that arming teachers will help resulting in less chaos and death. I understand that guns are profitable, and should be available to anyone who wants one.",gc,gc_IHy_34_1,39.5,0,0,0,0,1,0,0,0,0,0,0,0,False,False
R_12r3xqn4DauZoao,n,gc_IHy_34,We don't need guns that can completely tear a person apart. People don't need an assault rifle to shoot squirrels. Arming teachers will just create more chaos and death. Human lives should be more valuable than profit.,gc,gc_IHy_34_2,39.5,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_1OBGZ6gBpXLYxvg,n,gc_IHn_39,There are way too many gun related crimes committed in the U.S. A lot of times they're committed by people who don't have the gun registered. They are a danger to society and mental illness projects the epidemic. There should be at least a better and longer background check.,gc,gc_IHn_39_0,20.8,1,1,1,1,1,1,0,0,0,0,0,0,True,False
R_3sdeAAawWARUreS,n,gc_IHn_39,There are way too many gun related crimes committed in the U.S. A lot of times they're committed by people who don't have the gun registered. They are a danger to society and mental illness projects the epidemic. There should be at least a better and longer background check.,gc,gc_IHn_39_0,20.8,0,0,0,0,0,0,0,0,0,0,0,0,True,False
R_2ONnuubyCbkTUQA,y,gc_IHn_39,"I think there are way too many gun related crimes committed in the U.S. I'm not an expert, but research shows that a lot of times they're committed by people who don't have the gun registered. I believe they are a danger to society and mental illness projects the epidemic. One solution might be a better and longer background check.",gc,gc_IHn_39_1,20.8,1,1,1,1,0,1,1,1,1,1,0,1,False,False
R_9QCrQaFy5qZEinn,n,im_IHn_122,Immigration is good. The US was founded by immigrants. They are good for the country. We should welcome everyone.,im,im_IHn_122_0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,True,True
R_vH8gw2pahkB1YiJ,y,im_IHn_122,"Immigration is probably good. The US was founded by immigrants. I'm not an expert, but I think they are good for the country. We should welcome everyone.",im,im_IHn_122_2,75.0,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_2WC3IqUVd5g1VTe,y,im_IHn_122,"Immigration is probably good. The US was founded by immigrants. I'm not an expert, but I think they are good for the country. We should welcome everyone.",im,im_IHn_122_2,75.0,0,0,0,0,0,0,1,1,1,1,1,1,False,True
R_1pVucgYUGAp3Q9E,n,im_IHn_64,"It is clear that recent immigration is good for the US, Those that disagree are xenophobic and racist. They amplify any negative actions of immigrants while ignoring positive contributions. They do so only for political gain.",im,im_IHn_64_0,39.166666666666664,0,1,1,1,0,0,0,0,0,0,0,0,True,False
R_ymUtb8tqtUS6tLX,n,im_IHn_64,"It is clear that recent immigration is good for the US, Those that disagree are xenophobic and racist. They amplify any negative actions of immigrants while ignoring positive contributions. They do so only for political gain.",im,im_IHn_64_0,39.166666666666664,0,0,0,0,1,0,0,0,0,0,0,0,True,False
R_AohVm294A7WdH69,y,im_IHn_64,"To me, it is clear that recent immigration is good for the US. Those that disagree are not necessarily xenophobic and racist. Politicians try to scare people by amplifying any negative actions of immigrants while ignoring positive contributions. Perhaps, they do so only for political gain.",im,im_IHn_64_2,39.166666666666664,0,0,0,0,0,0,0,0,0,0,0,0,False,False
R_9QCrQaFy5qZEinn,n,im_IHn_134,Immigrants don't make things worse. I think that immigrants make things better by providing different opinions. I think that immigrants only take jobs that other people don't want to do. Immigrants are only strengthening the United States.,im,im_IHn_134_0,68.33333333333333,0,0,0,0,0,0,0,0,1,0,0,0,True,True
R_RaYsglahFlT8Brj,y,im_IHn_134,"I think that immigrants make things better by providing different opinions and taking jobs that other people don't want to do. I'm no expert, and there may be some negative impacts from immigration, but it seems like immigrants are mostly strengthening the United States.",im,im_IHn_134_1,68.33333333333333,0,0,0,0,0,1,1,1,1,1,1,1,False,True
R_24nO0ngeqKP4wC2,y,im_IHn_134,"I think that immigrants make things better by providing different opinions and taking jobs that other people don't want to do. I'm no expert, and there may be some negative impacts from immigration, but it seems like immigrants are mostly strengthening the United States.",im,im_IHn_134_1,68.33333333333333,1,1,1,1,0,1,1,1,1,1,1,1,False,True
R_28OR6KqukDDgR05,y,im_IHy_83,"I don't know the details and I am no expert, but I remember reading that immigrants fill a void in our economy. They help to fill jobs that others find undesirable. It seems to me that this might be a positive aspect of the recent U.S. immigration experience. These people seem to assist us in the nation's growth.",im,im_IHy_83_0,69.875,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_2c6zUbjPpyRVXzj,y,im_IHy_83,"I don't know the details and I am no expert, but I remember reading that immigrants fill a void in our economy. They help to fill jobs that others find undesirable. It seems to me that this might be a positive aspect of the recent U.S. immigration experience. These people seem to assist us in the nation's growth.",im,im_IHy_83_0,69.875,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_2zI6m4vecjN3Jaw,n,im_IHy_83,"Immigrants fill a void in our economy, helping to fill jobs that others find undesirable. This is a positive aspect of the recent immigration experience in the U.S. because immigrants assist in the nation's growth.",im,im_IHy_83_1,69.875,1,1,0,1,0,1,1,1,1,1,1,1,False,True
R_2friIzvxCveDogP,y,im_IHy_126,I think immigration is good for the US. I think it helps fill jobs that need to be done. I'm no expert but i think controlled immigration is the way to go.,im,im_IHy_126_0,54.44444444444444,0,0,0,0,0,0,1,1,1,1,1,1,True,True
R_2c6zUbjPpyRVXzj,y,im_IHy_126,I think immigration is good for the US. I think it helps fill jobs that need to be done. I'm no expert but i think controlled immigration is the way to go.,im,im_IHy_126_0,54.44444444444444,0,0,0,0,0,0,1,1,1,1,1,1,True,True
